"","series","time","actual","Method1","Method2","Method3","Method4","Method5"
"8272",230,28,145.91306887042,168.1741,148.4132,198.1741,138.1741,228.1741
"8273",230,29,81.3482644151943,168.1741,148.4132,198.1741,138.1741,228.1741
"8274",230,30,124.455468327936,168.1741,148.4132,198.1741,138.1741,228.1741
"8275",230,31,134.035152627789,168.1741,148.4132,198.1741,138.1741,228.1741
"8276",230,32,152.109583271368,168.1741,148.4132,198.1741,138.1741,228.1741
"8277",230,33,113.703341845344,168.1741,148.4132,198.1741,138.1741,228.1741
"8278",230,34,53.7843614697733,168.1741,148.4132,198.1741,138.1741,228.1741
"8279",230,35,107.98939769372,168.1741,148.4132,198.1741,138.1741,228.1741
"8280",230,36,92.8512459361898,168.1741,148.4132,198.1741,138.1741,228.1741
"8281",231,1,151.8077600872,168.1741,148.4132,198.1741,138.1741,228.1741
"8282",231,2,51.9306364544078,168.1741,148.4132,198.1741,138.1741,228.1741
"8283",231,3,202.419961884652,168.1741,148.4132,198.1741,138.1741,228.1741
"8284",231,4,545.43386665309,168.1741,148.4132,198.1741,138.1741,228.1741
"8285",231,5,263.332877062302,168.1741,148.4132,198.1741,138.1741,228.1741
"8286",231,6,187.873393841265,168.1741,148.4132,198.1741,138.1741,228.1741
"8287",231,7,163.953065322305,168.1741,148.4132,198.1741,138.1741,228.1741
"8288",231,8,368.092193358407,168.1741,148.4132,198.1741,138.1741,228.1741
"8289",231,9,153.735686733025,168.1741,148.4132,198.1741,138.1741,228.1741
"8290",231,10,218.52029440004,168.1741,148.4132,198.1741,138.1741,228.1741
"8291",231,11,57.8114412989387,168.1741,148.4132,198.1741,138.1741,228.1741
"8292",231,12,116.107427141062,168.1741,148.4132,198.1741,138.1741,228.1741
"8293",231,13,72.3053857230078,168.1741,148.4132,198.1741,138.1741,228.1741
"8294",231,14,189.976325520113,168.1741,148.4132,198.1741,138.1741,228.1741
"8295",231,15,55.3788569121447,168.1741,148.4132,198.1741,138.1741,228.1741
"8296",231,16,244.70887990022,168.1741,148.4132,198.1741,138.1741,228.1741
"8297",231,17,163.821346771817,168.1741,148.4132,198.1741,138.1741,228.1741
"8298",231,18,120.78730676227,168.1741,148.4132,198.1741,138.1741,228.1741
"8299",231,19,262.040639902057,168.1741,148.4132,198.1741,138.1741,228.1741
"8300",231,20,260.84074098519,168.1741,148.4132,198.1741,138.1741,228.1741
"8301",231,21,110.333705851236,168.1741,148.4132,198.1741,138.1741,228.1741
"8302",231,22,48.2264452789909,168.1741,148.4132,198.1741,138.1741,228.1741
"8303",231,23,194.223838482543,168.1741,148.4132,198.1741,138.1741,228.1741
"8304",231,24,66.2170249085427,168.1741,148.4132,198.1741,138.1741,228.1741
"8305",231,25,149.565362783484,168.1741,148.4132,198.1741,138.1741,228.1741
"8306",231,26,129.154648389105,168.1741,148.4132,198.1741,138.1741,228.1741
"8307",231,27,176.128991985273,168.1741,148.4132,198.1741,138.1741,228.1741
"8308",231,28,94.673355619049,168.1741,148.4132,198.1741,138.1741,228.1741
"8309",231,29,268.170836736344,168.1741,148.4132,198.1741,138.1741,228.1741
"8310",231,30,228.903446290501,168.1741,148.4132,198.1741,138.1741,228.1741
"8311",231,31,162.272672489375,168.1741,148.4132,198.1741,138.1741,228.1741
"8312",231,32,162.635159469696,168.1741,148.4132,198.1741,138.1741,228.1741
"8313",231,33,100.59604587045,168.1741,148.4132,198.1741,138.1741,228.1741
"8314",231,34,70.5245283475265,168.1741,148.4132,198.1741,138.1741,228.1741
"8315",231,35,219.948908150823,168.1741,148.4132,198.1741,138.1741,228.1741
"8316",231,36,87.5470492930666,168.1741,148.4132,198.1741,138.1741,228.1741
"8317",232,1,331.753546837888,168.1741,148.4132,198.1741,138.1741,228.1741
"8318",232,2,175.059752188087,168.1741,148.4132,198.1741,138.1741,228.1741
"8319",232,3,255.144531943273,168.1741,148.4132,198.1741,138.1741,228.1741
"8320",232,4,71.442398137362,168.1741,148.4132,198.1741,138.1741,228.1741
"8321",232,5,161.344192969623,168.1741,148.4132,198.1741,138.1741,228.1741
"8322",232,6,93.8099706941323,168.1741,148.4132,198.1741,138.1741,228.1741
"8323",232,7,38.633369783306,168.1741,148.4132,198.1741,138.1741,228.1741
"8324",232,8,62.176966343026,168.1741,148.4132,198.1741,138.1741,228.1741
"8325",232,9,308.330361379618,168.1741,148.4132,198.1741,138.1741,228.1741
"8326",232,10,188.946469556951,168.1741,148.4132,198.1741,138.1741,228.1741
"8327",232,11,108.798980689047,168.1741,148.4132,198.1741,138.1741,228.1741
"8328",232,12,126.767968926237,168.1741,148.4132,198.1741,138.1741,228.1741
"8329",232,13,83.4598401697507,168.1741,148.4132,198.1741,138.1741,228.1741
"8330",232,14,79.7538043487032,168.1741,148.4132,198.1741,138.1741,228.1741
"8331",232,15,181.647364576126,168.1741,148.4132,198.1741,138.1741,228.1741
"8332",232,16,83.2617441487879,168.1741,148.4132,198.1741,138.1741,228.1741
"8333",232,17,198.825945012538,168.1741,148.4132,198.1741,138.1741,228.1741
"8334",232,18,65.6606947519859,168.1741,148.4132,198.1741,138.1741,228.1741
"8335",232,19,235.843290189704,168.1741,148.4132,198.1741,138.1741,228.1741
"8336",232,20,204.863845344469,168.1741,148.4132,198.1741,138.1741,228.1741
"8337",232,21,170.640780623765,168.1741,148.4132,198.1741,138.1741,228.1741
"8338",232,22,58.7220695582032,168.1741,148.4132,198.1741,138.1741,228.1741
"8339",232,23,289.23807558405,168.1741,148.4132,198.1741,138.1741,228.1741
"8340",232,24,243.466246717985,168.1741,148.4132,198.1741,138.1741,228.1741
"8341",232,25,102.547723218124,168.1741,148.4132,198.1741,138.1741,228.1741
"8342",232,26,188.941571061887,168.1741,148.4132,198.1741,138.1741,228.1741
"8343",232,27,188.69892046557,168.1741,148.4132,198.1741,138.1741,228.1741
"8344",232,28,124.123263107781,168.1741,148.4132,198.1741,138.1741,228.1741
"8345",232,29,413.094780674449,168.1741,148.4132,198.1741,138.1741,228.1741
"8346",232,30,45.3741820976174,168.1741,148.4132,198.1741,138.1741,228.1741
"8347",232,31,160.692957973679,168.1741,148.4132,198.1741,138.1741,228.1741
"8348",232,32,206.271158805612,168.1741,148.4132,198.1741,138.1741,228.1741
"8349",232,33,73.034299069603,168.1741,148.4132,198.1741,138.1741,228.1741
"8350",232,34,111.095991666673,168.1741,148.4132,198.1741,138.1741,228.1741
"8351",232,35,116.269676643969,168.1741,148.4132,198.1741,138.1741,228.1741
"8352",232,36,97.1975232537995,168.1741,148.4132,198.1741,138.1741,228.1741
"8353",233,1,134.345869336645,168.1741,148.4132,198.1741,138.1741,228.1741
"8354",233,2,86.1989300848031,168.1741,148.4132,198.1741,138.1741,228.1741
"8355",233,3,93.6328722301204,168.1741,148.4132,198.1741,138.1741,228.1741
"8356",233,4,170.775577519332,168.1741,148.4132,198.1741,138.1741,228.1741
"8357",233,5,133.578042247521,168.1741,148.4132,198.1741,138.1741,228.1741
"8358",233,6,217.413698202112,168.1741,148.4132,198.1741,138.1741,228.1741
"8359",233,7,117.723045902092,168.1741,148.4132,198.1741,138.1741,228.1741
"8360",233,8,205.507471901775,168.1741,148.4132,198.1741,138.1741,228.1741
"8361",233,9,301.681911323053,168.1741,148.4132,198.1741,138.1741,228.1741
"8362",233,10,131.755521532241,168.1741,148.4132,198.1741,138.1741,228.1741
"8363",233,11,157.610356108748,168.1741,148.4132,198.1741,138.1741,228.1741
"8364",233,12,107.673906776327,168.1741,148.4132,198.1741,138.1741,228.1741
"8365",233,13,113.975712592666,168.1741,148.4132,198.1741,138.1741,228.1741
"8366",233,14,195.358639241408,168.1741,148.4132,198.1741,138.1741,228.1741
"8367",233,15,103.519216527071,168.1741,148.4132,198.1741,138.1741,228.1741
"8368",233,16,100.125400185398,168.1741,148.4132,198.1741,138.1741,228.1741
"8369",233,17,226.06781191441,168.1741,148.4132,198.1741,138.1741,228.1741
"8370",233,18,294.201695432618,168.1741,148.4132,198.1741,138.1741,228.1741
"8371",233,19,141.32922544031,168.1741,148.4132,198.1741,138.1741,228.1741
"8372",233,20,117.534486892733,168.1741,148.4132,198.1741,138.1741,228.1741
"8373",233,21,194.991493654794,168.1741,148.4132,198.1741,138.1741,228.1741
"8374",233,22,277.264454166369,168.1741,148.4132,198.1741,138.1741,228.1741
"8375",233,23,85.8071605930841,168.1741,148.4132,198.1741,138.1741,228.1741
"8376",233,24,99.9297429510978,168.1741,148.4132,198.1741,138.1741,228.1741
"8377",233,25,214.179630308025,168.1741,148.4132,198.1741,138.1741,228.1741
"8378",233,26,47.5627604928597,168.1741,148.4132,198.1741,138.1741,228.1741
"8379",233,27,57.4495162993733,168.1741,148.4132,198.1741,138.1741,228.1741
"8380",233,28,121.041593140459,168.1741,148.4132,198.1741,138.1741,228.1741
"8381",233,29,190.00228574643,168.1741,148.4132,198.1741,138.1741,228.1741
"8382",233,30,110.519994653975,168.1741,148.4132,198.1741,138.1741,228.1741
"8383",233,31,137.283518009259,168.1741,148.4132,198.1741,138.1741,228.1741
"8384",233,32,95.0244323649225,168.1741,148.4132,198.1741,138.1741,228.1741
"8385",233,33,178.622794749695,168.1741,148.4132,198.1741,138.1741,228.1741
"8386",233,34,321.686931107108,168.1741,148.4132,198.1741,138.1741,228.1741
"8387",233,35,149.150991492,168.1741,148.4132,198.1741,138.1741,228.1741
"8388",233,36,165.626099137969,168.1741,148.4132,198.1741,138.1741,228.1741
"8389",234,1,194.282041407035,168.1741,148.4132,198.1741,138.1741,228.1741
"8390",234,2,211.966221432045,168.1741,148.4132,198.1741,138.1741,228.1741
"8391",234,3,447.211461277014,168.1741,148.4132,198.1741,138.1741,228.1741
"8392",234,4,69.6428783371089,168.1741,148.4132,198.1741,138.1741,228.1741
"8393",234,5,156.028184903608,168.1741,148.4132,198.1741,138.1741,228.1741
"8394",234,6,403.830695374878,168.1741,148.4132,198.1741,138.1741,228.1741
"8395",234,7,113.351002306668,168.1741,148.4132,198.1741,138.1741,228.1741
"8396",234,8,171.81136781674,168.1741,148.4132,198.1741,138.1741,228.1741
"8397",234,9,146.112757451737,168.1741,148.4132,198.1741,138.1741,228.1741
"8398",234,10,44.7284067112278,168.1741,148.4132,198.1741,138.1741,228.1741
"8399",234,11,336.544162444785,168.1741,148.4132,198.1741,138.1741,228.1741
"8400",234,12,136.637072071586,168.1741,148.4132,198.1741,138.1741,228.1741
"8401",234,13,343.015954839858,168.1741,148.4132,198.1741,138.1741,228.1741
"8402",234,14,132.232344973137,168.1741,148.4132,198.1741,138.1741,228.1741
"8403",234,15,147.290425729491,168.1741,148.4132,198.1741,138.1741,228.1741
"8404",234,16,171.372675620223,168.1741,148.4132,198.1741,138.1741,228.1741
"8405",234,17,132.640566773341,168.1741,148.4132,198.1741,138.1741,228.1741
"8406",234,18,121.691982933438,168.1741,148.4132,198.1741,138.1741,228.1741
"8407",234,19,365.196079490611,168.1741,148.4132,198.1741,138.1741,228.1741
"8408",234,20,187.157604114472,168.1741,148.4132,198.1741,138.1741,228.1741
"8409",234,21,132.24069573589,168.1741,148.4132,198.1741,138.1741,228.1741
"8410",234,22,239.032062667546,168.1741,148.4132,198.1741,138.1741,228.1741
"8411",234,23,234.513558149235,168.1741,148.4132,198.1741,138.1741,228.1741
"8412",234,24,154.093926783547,168.1741,148.4132,198.1741,138.1741,228.1741
"8413",234,25,53.2356513404353,168.1741,148.4132,198.1741,138.1741,228.1741
"8414",234,26,116.954589844204,168.1741,148.4132,198.1741,138.1741,228.1741
"8415",234,27,50.5633732488213,168.1741,148.4132,198.1741,138.1741,228.1741
"8416",234,28,109.597064843197,168.1741,148.4132,198.1741,138.1741,228.1741
"8417",234,29,115.313639638637,168.1741,148.4132,198.1741,138.1741,228.1741
"8418",234,30,40.9431475231524,168.1741,148.4132,198.1741,138.1741,228.1741
"8419",234,31,131.777968111975,168.1741,148.4132,198.1741,138.1741,228.1741
"8420",234,32,303.938694569094,168.1741,148.4132,198.1741,138.1741,228.1741
"8421",234,33,55.0359211044686,168.1741,148.4132,198.1741,138.1741,228.1741
"8422",234,34,133.280811823633,168.1741,148.4132,198.1741,138.1741,228.1741
"8423",234,35,132.64661653269,168.1741,148.4132,198.1741,138.1741,228.1741
"8424",234,36,121.437917286674,168.1741,148.4132,198.1741,138.1741,228.1741
"8425",235,1,197.1806134625,168.1741,148.4132,198.1741,138.1741,228.1741
"8426",235,2,346.988633428181,168.1741,148.4132,198.1741,138.1741,228.1741
"8427",235,3,95.6585659476436,168.1741,148.4132,198.1741,138.1741,228.1741
"8428",235,4,137.628222899426,168.1741,148.4132,198.1741,138.1741,228.1741
"8429",235,5,118.734994976609,168.1741,148.4132,198.1741,138.1741,228.1741
"8430",235,6,110.16452367972,168.1741,148.4132,198.1741,138.1741,228.1741
"8431",235,7,78.5212211577334,168.1741,148.4132,198.1741,138.1741,228.1741
"8432",235,8,58.4319103898931,168.1741,148.4132,198.1741,138.1741,228.1741
"8433",235,9,99.9315003344394,168.1741,148.4132,198.1741,138.1741,228.1741
"8434",235,10,57.7568839211135,168.1741,148.4132,198.1741,138.1741,228.1741
"8435",235,11,79.0200810962424,168.1741,148.4132,198.1741,138.1741,228.1741
"8436",235,12,169.409149591221,168.1741,148.4132,198.1741,138.1741,228.1741
"8437",235,13,109.001033833421,168.1741,148.4132,198.1741,138.1741,228.1741
"8438",235,14,250.434443699306,168.1741,148.4132,198.1741,138.1741,228.1741
"8439",235,15,152.889054354535,168.1741,148.4132,198.1741,138.1741,228.1741
"8440",235,16,129.569960716137,168.1741,148.4132,198.1741,138.1741,228.1741
"8441",235,17,127.241351507757,168.1741,148.4132,198.1741,138.1741,228.1741
"8442",235,18,352.483777837098,168.1741,148.4132,198.1741,138.1741,228.1741
"8443",235,19,278.733380181594,168.1741,148.4132,198.1741,138.1741,228.1741
"8444",235,20,133.488459610316,168.1741,148.4132,198.1741,138.1741,228.1741
"8445",235,21,66.9758251259002,168.1741,148.4132,198.1741,138.1741,228.1741
"8446",235,22,109.520575394839,168.1741,148.4132,198.1741,138.1741,228.1741
"8447",235,23,111.862675256945,168.1741,148.4132,198.1741,138.1741,228.1741
"8448",235,24,140.012507966294,168.1741,148.4132,198.1741,138.1741,228.1741
"8449",235,25,107.869952435075,168.1741,148.4132,198.1741,138.1741,228.1741
"8450",235,26,238.587128843851,168.1741,148.4132,198.1741,138.1741,228.1741
"8451",235,27,93.7906055748729,168.1741,148.4132,198.1741,138.1741,228.1741
"8452",235,28,70.1949831252305,168.1741,148.4132,198.1741,138.1741,228.1741
"8453",235,29,143.932587136108,168.1741,148.4132,198.1741,138.1741,228.1741
"8454",235,30,132.841045547427,168.1741,148.4132,198.1741,138.1741,228.1741
"8455",235,31,142.200459829382,168.1741,148.4132,198.1741,138.1741,228.1741
"8456",235,32,327.475035798723,168.1741,148.4132,198.1741,138.1741,228.1741
"8457",235,33,151.136718875888,168.1741,148.4132,198.1741,138.1741,228.1741
"8458",235,34,54.629042388801,168.1741,148.4132,198.1741,138.1741,228.1741
"8459",235,35,86.7470012915108,168.1741,148.4132,198.1741,138.1741,228.1741
"8460",235,36,159.525975842867,168.1741,148.4132,198.1741,138.1741,228.1741
"8461",236,1,36.6447139198704,168.1741,148.4132,198.1741,138.1741,228.1741
"8462",236,2,214.829473747205,168.1741,148.4132,198.1741,138.1741,228.1741
"8463",236,3,142.919103287729,168.1741,148.4132,198.1741,138.1741,228.1741
"8464",236,4,124.829618941487,168.1741,148.4132,198.1741,138.1741,228.1741
"8465",236,5,359.154108581648,168.1741,148.4132,198.1741,138.1741,228.1741
"8466",236,6,179.316413685958,168.1741,148.4132,198.1741,138.1741,228.1741
"8467",236,7,103.431740409689,168.1741,148.4132,198.1741,138.1741,228.1741
"8468",236,8,147.877431142533,168.1741,148.4132,198.1741,138.1741,228.1741
"8469",236,9,334.815710075464,168.1741,148.4132,198.1741,138.1741,228.1741
"8470",236,10,95.8687901154183,168.1741,148.4132,198.1741,138.1741,228.1741
"8471",236,11,124.143956311805,168.1741,148.4132,198.1741,138.1741,228.1741
"8472",236,12,138.103478835707,168.1741,148.4132,198.1741,138.1741,228.1741
"8473",236,13,299.562362364115,168.1741,148.4132,198.1741,138.1741,228.1741
"8474",236,14,100.749263384676,168.1741,148.4132,198.1741,138.1741,228.1741
"8475",236,15,97.1796300116185,168.1741,148.4132,198.1741,138.1741,228.1741
"8476",236,16,77.894161736227,168.1741,148.4132,198.1741,138.1741,228.1741
"8477",236,17,120.937994928161,168.1741,148.4132,198.1741,138.1741,228.1741
"8478",236,18,151.751886888631,168.1741,148.4132,198.1741,138.1741,228.1741
"8479",236,19,137.43554352606,168.1741,148.4132,198.1741,138.1741,228.1741
"8480",236,20,137.430117442017,168.1741,148.4132,198.1741,138.1741,228.1741
"8481",236,21,139.733530871647,168.1741,148.4132,198.1741,138.1741,228.1741
"8482",236,22,89.5823256225991,168.1741,148.4132,198.1741,138.1741,228.1741
"8483",236,23,68.9057953552809,168.1741,148.4132,198.1741,138.1741,228.1741
"8484",236,24,117.432198519875,168.1741,148.4132,198.1741,138.1741,228.1741
"8485",236,25,105.883475458899,168.1741,148.4132,198.1741,138.1741,228.1741
"8486",236,26,199.131326777139,168.1741,148.4132,198.1741,138.1741,228.1741
"8487",236,27,205.183804764261,168.1741,148.4132,198.1741,138.1741,228.1741
"8488",236,28,103.58856420981,168.1741,148.4132,198.1741,138.1741,228.1741
"8489",236,29,328.988916779287,168.1741,148.4132,198.1741,138.1741,228.1741
"8490",236,30,165.192100673639,168.1741,148.4132,198.1741,138.1741,228.1741
"8491",236,31,168.994694916227,168.1741,148.4132,198.1741,138.1741,228.1741
"8492",236,32,292.702320381475,168.1741,148.4132,198.1741,138.1741,228.1741
"8493",236,33,199.768560287774,168.1741,148.4132,198.1741,138.1741,228.1741
"8494",236,34,248.339578751833,168.1741,148.4132,198.1741,138.1741,228.1741
"8495",236,35,108.000006150651,168.1741,148.4132,198.1741,138.1741,228.1741
"8496",236,36,138.065945206677,168.1741,148.4132,198.1741,138.1741,228.1741
"8497",237,1,111.535233211778,168.1741,148.4132,198.1741,138.1741,228.1741
"8498",237,2,61.2967047348,168.1741,148.4132,198.1741,138.1741,228.1741
"8499",237,3,301.782281419088,168.1741,148.4132,198.1741,138.1741,228.1741
"8500",237,4,70.8776934998189,168.1741,148.4132,198.1741,138.1741,228.1741
"8501",237,5,243.483826904442,168.1741,148.4132,198.1741,138.1741,228.1741
"8502",237,6,143.564195234325,168.1741,148.4132,198.1741,138.1741,228.1741
"8503",237,7,168.845972529962,168.1741,148.4132,198.1741,138.1741,228.1741
"8504",237,8,108.774100326204,168.1741,148.4132,198.1741,138.1741,228.1741
"8505",237,9,100.662534845595,168.1741,148.4132,198.1741,138.1741,228.1741
"8506",237,10,173.759363895627,168.1741,148.4132,198.1741,138.1741,228.1741
"8507",237,11,91.6661491319224,168.1741,148.4132,198.1741,138.1741,228.1741
"8508",237,12,83.2478574966622,168.1741,148.4132,198.1741,138.1741,228.1741
"8509",237,13,86.2473828542426,168.1741,148.4132,198.1741,138.1741,228.1741
"8510",237,14,39.5351518783783,168.1741,148.4132,198.1741,138.1741,228.1741
"8511",237,15,99.4563391750877,168.1741,148.4132,198.1741,138.1741,228.1741
"8512",237,16,133.442577760635,168.1741,148.4132,198.1741,138.1741,228.1741
"8513",237,17,202.480924302979,168.1741,148.4132,198.1741,138.1741,228.1741
"8514",237,18,123.963253788735,168.1741,148.4132,198.1741,138.1741,228.1741
"8515",237,19,238.961240188425,168.1741,148.4132,198.1741,138.1741,228.1741
"8516",237,20,272.775634279962,168.1741,148.4132,198.1741,138.1741,228.1741
"8517",237,21,453.199162258222,168.1741,148.4132,198.1741,138.1741,228.1741
"8518",237,22,103.72637597871,168.1741,148.4132,198.1741,138.1741,228.1741
"8519",237,23,111.509713504504,168.1741,148.4132,198.1741,138.1741,228.1741
"8520",237,24,143.164945905288,168.1741,148.4132,198.1741,138.1741,228.1741
"8521",237,25,71.5029332021785,168.1741,148.4132,198.1741,138.1741,228.1741
"8522",237,26,84.382860753897,168.1741,148.4132,198.1741,138.1741,228.1741
"8523",237,27,187.346862627371,168.1741,148.4132,198.1741,138.1741,228.1741
"8524",237,28,192.460570512116,168.1741,148.4132,198.1741,138.1741,228.1741
"8525",237,29,104.440150840806,168.1741,148.4132,198.1741,138.1741,228.1741
"8526",237,30,179.099779369253,168.1741,148.4132,198.1741,138.1741,228.1741
"8527",237,31,228.761068744311,168.1741,148.4132,198.1741,138.1741,228.1741
"8528",237,32,146.318180669652,168.1741,148.4132,198.1741,138.1741,228.1741
"8529",237,33,121.42496241389,168.1741,148.4132,198.1741,138.1741,228.1741
"8530",237,34,127.047672380927,168.1741,148.4132,198.1741,138.1741,228.1741
"8531",237,35,289.751819638471,168.1741,148.4132,198.1741,138.1741,228.1741
"8532",237,36,127.596811486943,168.1741,148.4132,198.1741,138.1741,228.1741
"8533",238,1,156.792070685676,168.1741,148.4132,198.1741,138.1741,228.1741
"8534",238,2,134.518048810919,168.1741,148.4132,198.1741,138.1741,228.1741
"8535",238,3,70.3262988601873,168.1741,148.4132,198.1741,138.1741,228.1741
"8536",238,4,97.4537714046984,168.1741,148.4132,198.1741,138.1741,228.1741
"8537",238,5,64.9143247306204,168.1741,148.4132,198.1741,138.1741,228.1741
"8538",238,6,128.21114923402,168.1741,148.4132,198.1741,138.1741,228.1741
"8539",238,7,266.065848599259,168.1741,148.4132,198.1741,138.1741,228.1741
"8540",238,8,194.319537768631,168.1741,148.4132,198.1741,138.1741,228.1741
"8541",238,9,140.574509480558,168.1741,148.4132,198.1741,138.1741,228.1741
"8542",238,10,220.593703868148,168.1741,148.4132,198.1741,138.1741,228.1741
"8543",238,11,93.6047390214789,168.1741,148.4132,198.1741,138.1741,228.1741
"8544",238,12,137.436281645664,168.1741,148.4132,198.1741,138.1741,228.1741
"8545",238,13,63.0831823761064,168.1741,148.4132,198.1741,138.1741,228.1741
"8546",238,14,170.738327813179,168.1741,148.4132,198.1741,138.1741,228.1741
"8547",238,15,61.0529369732587,168.1741,148.4132,198.1741,138.1741,228.1741
"8548",238,16,129.444857014101,168.1741,148.4132,198.1741,138.1741,228.1741
"8549",238,17,241.106062705448,168.1741,148.4132,198.1741,138.1741,228.1741
"8550",238,18,79.0096170433475,168.1741,148.4132,198.1741,138.1741,228.1741
"8551",238,19,183.255763581401,168.1741,148.4132,198.1741,138.1741,228.1741
"8552",238,20,158.471294321772,168.1741,148.4132,198.1741,138.1741,228.1741
"8553",238,21,343.74041116156,168.1741,148.4132,198.1741,138.1741,228.1741
"8554",238,22,200.498575107497,168.1741,148.4132,198.1741,138.1741,228.1741
"8555",238,23,251.214443158856,168.1741,148.4132,198.1741,138.1741,228.1741
"8556",238,24,113.360156682146,168.1741,148.4132,198.1741,138.1741,228.1741
"8557",238,25,78.4836690884271,168.1741,148.4132,198.1741,138.1741,228.1741
"8558",238,26,145.26210048842,168.1741,148.4132,198.1741,138.1741,228.1741
"8559",238,27,106.678919536143,168.1741,148.4132,198.1741,138.1741,228.1741
"8560",238,28,93.7166147801348,168.1741,148.4132,198.1741,138.1741,228.1741
"8561",238,29,442.577587963291,168.1741,148.4132,198.1741,138.1741,228.1741
"8562",238,30,204.412028684928,168.1741,148.4132,198.1741,138.1741,228.1741
"8563",238,31,184.025372573665,168.1741,148.4132,198.1741,138.1741,228.1741
"8564",238,32,166.184545963337,168.1741,148.4132,198.1741,138.1741,228.1741
"8565",238,33,249.047556599528,168.1741,148.4132,198.1741,138.1741,228.1741
"8566",238,34,127.913040181758,168.1741,148.4132,198.1741,138.1741,228.1741
"8567",238,35,142.716088943404,168.1741,148.4132,198.1741,138.1741,228.1741
"8568",238,36,102.563076619187,168.1741,148.4132,198.1741,138.1741,228.1741
"8569",239,1,206.94562599443,168.1741,148.4132,198.1741,138.1741,228.1741
"8570",239,2,132.068899449949,168.1741,148.4132,198.1741,138.1741,228.1741
"8571",239,3,101.625006226303,168.1741,148.4132,198.1741,138.1741,228.1741
"8572",239,4,174.00073770719,168.1741,148.4132,198.1741,138.1741,228.1741
"8573",239,5,173.52788716059,168.1741,148.4132,198.1741,138.1741,228.1741
"8574",239,6,389.472056535261,168.1741,148.4132,198.1741,138.1741,228.1741
"8575",239,7,271.940696030326,168.1741,148.4132,198.1741,138.1741,228.1741
"8576",239,8,132.407479261052,168.1741,148.4132,198.1741,138.1741,228.1741
"8577",239,9,225.948861654191,168.1741,148.4132,198.1741,138.1741,228.1741
"8578",239,10,147.075243957226,168.1741,148.4132,198.1741,138.1741,228.1741
"8579",239,11,114.136836338809,168.1741,148.4132,198.1741,138.1741,228.1741
"8580",239,12,179.301948801563,168.1741,148.4132,198.1741,138.1741,228.1741
"8581",239,13,120.427547705949,168.1741,148.4132,198.1741,138.1741,228.1741
"8582",239,14,85.3125969137374,168.1741,148.4132,198.1741,138.1741,228.1741
"8583",239,15,191.659736718147,168.1741,148.4132,198.1741,138.1741,228.1741
"8584",239,16,305.56781009595,168.1741,148.4132,198.1741,138.1741,228.1741
"8585",239,17,107.432243097241,168.1741,148.4132,198.1741,138.1741,228.1741
"8586",239,18,205.1035869974,168.1741,148.4132,198.1741,138.1741,228.1741
"8587",239,19,234.934737822375,168.1741,148.4132,198.1741,138.1741,228.1741
"8588",239,20,120.480282370691,168.1741,148.4132,198.1741,138.1741,228.1741
"8589",239,21,88.3231481775168,168.1741,148.4132,198.1741,138.1741,228.1741
"8590",239,22,237.217086075782,168.1741,148.4132,198.1741,138.1741,228.1741
"8591",239,23,179.207754306447,168.1741,148.4132,198.1741,138.1741,228.1741
"8592",239,24,130.847371830635,168.1741,148.4132,198.1741,138.1741,228.1741
"8593",239,25,364.342949502241,168.1741,148.4132,198.1741,138.1741,228.1741
"8594",239,26,157.389323914834,168.1741,148.4132,198.1741,138.1741,228.1741
"8595",239,27,238.879080949347,168.1741,148.4132,198.1741,138.1741,228.1741
"8596",239,28,120.077657002361,168.1741,148.4132,198.1741,138.1741,228.1741
"8597",239,29,38.9375170766527,168.1741,148.4132,198.1741,138.1741,228.1741
"8598",239,30,222.891429640427,168.1741,148.4132,198.1741,138.1741,228.1741
"8599",239,31,116.145586223495,168.1741,148.4132,198.1741,138.1741,228.1741
"8600",239,32,95.4861086261255,168.1741,148.4132,198.1741,138.1741,228.1741
"8601",239,33,75.6799697256485,168.1741,148.4132,198.1741,138.1741,228.1741
"8602",239,34,192.722620184819,168.1741,148.4132,198.1741,138.1741,228.1741
"8603",239,35,245.171952169138,168.1741,148.4132,198.1741,138.1741,228.1741
"8604",239,36,216.901746267992,168.1741,148.4132,198.1741,138.1741,228.1741
"8605",240,1,188.45501954143,168.1741,148.4132,198.1741,138.1741,228.1741
"8606",240,2,117.523098343392,168.1741,148.4132,198.1741,138.1741,228.1741
"8607",240,3,268.610423263194,168.1741,148.4132,198.1741,138.1741,228.1741
"8608",240,4,112.058005048618,168.1741,148.4132,198.1741,138.1741,228.1741
"8609",240,5,196.312749862051,168.1741,148.4132,198.1741,138.1741,228.1741
"8610",240,6,157.157731407319,168.1741,148.4132,198.1741,138.1741,228.1741
"8611",240,7,176.783069009246,168.1741,148.4132,198.1741,138.1741,228.1741
"8612",240,8,80.6743426476781,168.1741,148.4132,198.1741,138.1741,228.1741
"8613",240,9,175.267763609609,168.1741,148.4132,198.1741,138.1741,228.1741
"8614",240,10,125.976969912404,168.1741,148.4132,198.1741,138.1741,228.1741
"8615",240,11,193.23265917472,168.1741,148.4132,198.1741,138.1741,228.1741
"8616",240,12,258.834779575441,168.1741,148.4132,198.1741,138.1741,228.1741
"8617",240,13,115.962218544023,168.1741,148.4132,198.1741,138.1741,228.1741
"8618",240,14,204.805283628116,168.1741,148.4132,198.1741,138.1741,228.1741
