"","series","time","actual","Method1","Method2","Method3","Method4","Method5"
"1417",40,13,4.3827147337889,5,6,4,7,5.14046452349268
"1418",40,14,6.04639436895171,5,6,4,7,4.92252697789634
"1419",40,15,5.05942504683451,5,6,4,7,4.91531222434446
"1420",40,16,4.72844194490853,5,6,4,7,4.87107020088969
"1421",40,17,4.6921713770907,5,6,4,7,4.95905559512899
"1422",40,18,6.73000920174613,5,6,4,7,5.00444937281085
"1423",40,19,6.2605113966598,5,6,4,7,4.98463100656833
"1424",40,20,4.78803005847437,5,6,4,7,4.98462311022504
"1425",40,21,3.40866347052742,5,6,4,7,4.98794745160368
"1426",40,22,4.39222486950836,5,6,4,7,4.8990316083693
"1427",40,23,4.43454401045066,5,6,4,7,4.84654805740817
"1428",40,24,4.88346352246975,5,6,4,7,4.95317222663254
"1429",40,25,4.361852714881,5,6,4,7,4.93246784026562
"1430",40,26,5.94946912743052,5,6,4,7,5.05879290812351
"1431",40,27,4.0821293944209,5,6,4,7,5.06478123720623
"1432",40,28,3.50255368605086,5,6,4,7,4.92808538793148
"1433",40,29,4.93869009014766,5,6,4,7,5.1592048125194
"1434",40,30,4.77830653440993,5,6,4,7,5.02142180863962
"1435",40,31,4.91447550208903,5,6,4,7,5.02597346468043
"1436",40,32,6.58282365120226,5,6,4,7,5.1358312242348
"1437",40,33,5.03636970037176,5,6,4,7,5.05943189958313
"1438",40,34,3.00113130643736,5,6,4,7,5.10295941574629
"1439",40,35,3.92599170196935,5,6,4,7,4.93642625681494
"1440",40,36,5.14441353382798,5,6,4,7,4.98554628696663
"1441",41,1,4.14439617618684,5,6,4,7,4.79102451178621
"1442",41,2,3.17967667565202,5,6,4,7,5.06502118266147
"1443",41,3,6.31866420685163,5,6,4,7,4.83947731539077
"1444",41,4,5.47416227915441,5,6,4,7,4.85883065890775
"1445",41,5,4.65081648199953,5,6,4,7,5.06301670481817
"1446",41,6,7.08910737995865,5,6,4,7,5.04920526486383
"1447",41,7,5.29946598082235,5,6,4,7,4.8456479807908
"1448",41,8,5.94487148595792,5,6,4,7,4.8689939857493
"1449",41,9,6.2531105002526,5,6,4,7,4.90507395050328
"1450",41,10,3.96214257728872,5,6,4,7,4.9819219011701
"1451",41,11,5.321358553764,5,6,4,7,5.0369644919508
"1452",41,12,4.84335346327182,5,6,4,7,4.87706564504402
"1453",41,13,4.69438746924907,5,6,4,7,4.97008613261497
"1454",41,14,3.19758120290701,5,6,4,7,5.06716243513706
"1455",41,15,5.28592391850316,5,6,4,7,4.8934732891107
"1456",41,16,3.43848026326402,5,6,4,7,5.05335859571294
"1457",41,17,5.5497800780496,5,6,4,7,4.96456599214276
"1458",41,18,4.22531427393724,5,6,4,7,5.05256220080455
"1459",41,19,3.19542582983267,5,6,4,7,4.86126074305458
"1460",41,20,4.77797346851157,5,6,4,7,4.99944196233455
"1461",41,21,4.46976262456743,5,6,4,7,4.82970271124422
"1462",41,22,5.18957521514957,5,6,4,7,5.01808041255437
"1463",41,23,7.40435437624125,5,6,4,7,4.92172319381068
"1464",41,24,6.92855445747941,5,6,4,7,5.03853154912129
"1465",41,25,2.79129628241052,5,6,4,7,5.01002482955387
"1466",41,26,4.73292561626863,5,6,4,7,5.03346909432092
"1467",41,27,4.18824982836033,5,6,4,7,5.02789445551137
"1468",41,28,5.47143433724454,5,6,4,7,5.05040394342024
"1469",41,29,3.27955311640362,5,6,4,7,5.15681528808055
"1470",41,30,4.56114676536929,5,6,4,7,5.02133896035411
"1471",41,31,6.23382799814449,5,6,4,7,4.97119829993271
"1472",41,32,6.0810187071651,5,6,4,7,5.01636620064791
"1473",41,33,3.65574887302881,5,6,4,7,4.95915563301923
"1474",41,34,4.94399531766159,5,6,4,7,4.95100351473873
"1475",41,35,5.05618534420155,5,6,4,7,4.6772767095055
"1476",41,36,5.38655423073438,5,6,4,7,5.03631736258108
"1477",42,1,6.37558236700229,5,6,4,7,5.04863036932467
"1478",42,2,3.67052478406794,5,6,4,7,5.16349865023748
"1479",42,3,4.88898961037135,5,6,4,7,4.98074196438076
"1480",42,4,3.94407680454417,5,6,4,7,5.17004953454857
"1481",42,5,4.42297184176853,5,6,4,7,4.94543672999632
"1482",42,6,4.6499993569258,5,6,4,7,5.04488933388823
"1483",42,7,5.27813173376664,5,6,4,7,5.07422335423808
"1484",42,8,5.04041388563846,5,6,4,7,4.83612473715784
"1485",42,9,3.16339589249837,5,6,4,7,4.88774227365265
"1486",42,10,6.09538703052389,5,6,4,7,5.01203985000373
"1487",42,11,3.1304231024945,5,6,4,7,4.97448755979056
"1488",42,12,4.06635155248183,5,6,4,7,4.90635322422945
"1489",42,13,3.9664545407479,5,6,4,7,4.9189821474318
"1490",42,14,3.65110808542962,5,6,4,7,4.93257896512378
"1491",42,15,5.22076489418091,5,6,4,7,5.08509955425626
"1492",42,16,5.74721580799162,5,6,4,7,4.96208917190101
"1493",42,17,5.39165200511646,5,6,4,7,5.01354081118224
"1494",42,18,6.29117020309017,5,6,4,7,5.11796621360082
"1495",42,19,6.00553850951184,5,6,4,7,5.08622819113382
"1496",42,20,5.89414574934155,5,6,4,7,5.09864570708562
"1497",42,21,3.78824389803536,5,6,4,7,5.11278645520776
"1498",42,22,5.23098417566167,5,6,4,7,5.06776986239216
"1499",42,23,5.21848738834327,5,6,4,7,5.09125173044282
"1500",42,24,3.71571587966026,5,6,4,7,5.10900258396453
"1501",42,25,4.51349317272715,5,6,4,7,5.08111248137377
"1502",42,26,6.65346511242034,5,6,4,7,5.0334053787982
"1503",42,27,4.92318877079385,5,6,4,7,4.92138980592928
"1504",42,28,3.59880549386092,5,6,4,7,5.14249209456497
"1505",42,29,5.04719614579798,5,6,4,7,4.99205641542029
"1506",42,30,5.21106520313883,5,6,4,7,5.15098313429439
"1507",42,31,3.91491098280213,5,6,4,7,5.10288894574191
"1508",42,32,5.41745996897191,5,6,4,7,5.07488476479355
"1509",42,33,4.9525099311681,5,6,4,7,5.24925347468119
"1510",42,34,5.1190403137609,5,6,4,7,5.28954079999857
"1511",42,35,5.32731496432457,5,6,4,7,5.01188154691852
"1512",42,36,5.63031056749876,5,6,4,7,4.98837856233547
"1513",43,1,4.5635051633068,5,6,4,7,5.03283732459405
"1514",43,2,3.35602396494608,5,6,4,7,4.96043216745232
"1515",43,3,5.50671254419719,5,6,4,7,4.96256147434064
"1516",43,4,4.68260686973407,5,6,4,7,4.9943292595836
"1517",43,5,5.38743297286428,5,6,4,7,4.88199571287939
"1518",43,6,4.73805353507886,5,6,4,7,5.14083073107297
"1519",43,7,6.34821059371024,5,6,4,7,4.91416557621167
"1520",43,8,4.77805014335573,5,6,4,7,4.86836327919534
"1521",43,9,5.77039632175583,5,6,4,7,4.94077230454519
"1522",43,10,4.59417798345413,5,6,4,7,5.01670407367823
"1523",43,11,6.78218176606696,5,6,4,7,4.99050906638955
"1524",43,12,6.54326207310033,5,6,4,7,5.00498339110523
"1525",43,13,3.26991395466869,5,6,4,7,5.05167147939536
"1526",43,14,6.81616568067361,5,6,4,7,4.91193118139012
"1527",43,15,5.20679988366773,5,6,4,7,4.87892711743268
"1528",43,16,4.39967474750032,5,6,4,7,4.81449666101605
"1529",43,17,5.11051030090594,5,6,4,7,4.97298428059721
"1530",43,18,5.45008590747501,5,6,4,7,5.00796198930268
"1531",43,19,3.76034927311023,5,6,4,7,4.90291643510427
"1532",43,20,4.30771286950538,5,6,4,7,5.03183218852114
"1533",43,21,5.01871781282667,5,6,4,7,4.92339830525133
"1534",43,22,4.95922880988021,5,6,4,7,5.00714390415423
"1535",43,23,4.12721292424964,5,6,4,7,5.03378493739248
"1536",43,24,4.32532484593652,5,6,4,7,5.16202469192027
"1537",43,25,3.86615226274604,5,6,4,7,5.02409773011338
"1538",43,26,4.60124291441768,5,6,4,7,5.0675609576138
"1539",43,27,5.30278651893255,5,6,4,7,4.88970509781713
"1540",43,28,5.21038904382974,5,6,4,7,4.89210807559462
"1541",43,29,6.15394424470681,5,6,4,7,5.0510043413983
"1542",43,30,6.31344739383999,5,6,4,7,5.03161323889548
"1543",43,31,3.43153248563951,5,6,4,7,5.09912034058271
"1544",43,32,5.08680970702999,5,6,4,7,5.03278064434821
"1545",43,33,4.96228846653204,5,6,4,7,4.98710747696798
"1546",43,34,5.52377160821585,5,6,4,7,5.14605106820958
"1547",43,35,7.21760138434448,5,6,4,7,5.01156180704672
"1548",43,36,4.85140032284022,5,6,4,7,4.93621645118542
"1549",44,1,5.69685976113318,5,6,4,7,4.89084105862345
"1550",44,2,3.87754982044016,5,6,4,7,4.95252168128311
"1551",44,3,4.86922071816955,5,6,4,7,4.9540395720506
"1552",44,4,2.92244118998863,5,6,4,7,4.90715956901552
"1553",44,5,3.82251676798596,5,6,4,7,4.91580915649027
"1554",44,6,4.39063748873708,5,6,4,7,5.12450517840843
"1555",44,7,5.19521952204786,5,6,4,7,4.98085633594854
"1556",44,8,5.24862945899116,5,6,4,7,4.9728295914537
"1557",44,9,3.37528151463549,5,6,4,7,4.98838253068266
"1558",44,10,5.84078134593945,5,6,4,7,4.89840141498639
"1559",44,11,4.3365902200856,5,6,4,7,5.03836686151637
"1560",44,12,5.53100068150362,5,6,4,7,5.11510549321905
"1561",44,13,4.41607611045866,5,6,4,7,4.93021798996455
"1562",44,14,5.49085142286596,5,6,4,7,5.02068825900863
"1563",44,15,4.39537349272985,5,6,4,7,4.97588424387501
"1564",44,16,4.64315453839441,5,6,4,7,5.06280992250178
"1565",44,17,4.53412459768158,5,6,4,7,5.07679017653582
"1566",44,18,6.89415615924896,5,6,4,7,5.13346701966501
"1567",44,19,3.17748627873522,5,6,4,7,5.03452821607235
"1568",44,20,7.27176222768621,5,6,4,7,4.98774974002459
"1569",44,21,4.88675977999921,5,6,4,7,4.95073088587935
"1570",44,22,4.30234491417978,5,6,4,7,4.96334141486349
"1571",44,23,3.67148091685041,5,6,4,7,5.03199068637068
"1572",44,24,5.39240180193804,5,6,4,7,5.00883307422371
"1573",44,25,4.55822790962969,5,6,4,7,4.84546381422454
"1574",44,26,6.90526558191225,5,6,4,7,4.98312079233331
"1575",44,27,3.950353242925,5,6,4,7,5.01506626921078
"1576",44,28,6.49361257999413,5,6,4,7,4.99983877818404
"1577",44,29,5.30364787577853,5,6,4,7,4.95429060363527
"1578",44,30,5.95803183714704,5,6,4,7,4.99692793408732
"1579",44,31,5.78582438107358,5,6,4,7,4.87038255362087
"1580",44,32,5.15223985352952,5,6,4,7,5.08279512201884
"1581",44,33,4.57664242692742,5,6,4,7,5.0213676170534
"1582",44,34,6.00008623542852,5,6,4,7,5.00548009191043
"1583",44,35,6.83485383521654,5,6,4,7,5.04979244202818
"1584",44,36,4.68416664616677,5,6,4,7,4.93576846842402
"1585",45,1,5.08013860380312,5,6,4,7,4.78460861028423
"1586",45,2,6.54608492158309,5,6,4,7,4.86952916135139
"1587",45,3,4.78414119000374,5,6,4,7,5.02758642075406
"1588",45,4,4.22903955427249,5,6,4,7,5.07860668553412
"1589",45,5,4.02023913330197,5,6,4,7,4.95140106870401
"1590",45,6,5.26827677543965,5,6,4,7,5.15144506631792
"1591",45,7,5.41812257333871,5,6,4,7,5.02274361659685
"1592",45,8,4.20048703633836,5,6,4,7,4.94822973687971
"1593",45,9,4.90745874944834,5,6,4,7,4.96312247651513
"1594",45,10,5.36593949099001,5,6,4,7,4.73372545477032
"1595",45,11,4.03893898300462,5,6,4,7,5.04657989627317
"1596",45,12,3.86353484492979,5,6,4,7,5.03911416727242
"1597",45,13,3.44952878285159,5,6,4,7,4.86318655128558
"1598",45,14,6.13427965306418,5,6,4,7,5.12225328585053
"1599",45,15,6.64246989795711,5,6,4,7,5.02706997849829
"1600",45,16,4.94928139396653,5,6,4,7,4.82306737676224
"1601",45,17,4.01486971176322,5,6,4,7,4.89632393811782
"1602",45,18,3.9569020681202,5,6,4,7,5.1553317958658
"1603",45,19,5.2410831098091,5,6,4,7,5.03615023115693
"1604",45,20,6.52298529728673,5,6,4,7,4.99286545498803
"1605",45,21,3.88922705263422,5,6,4,7,4.9920656388794
"1606",45,22,5.17571292758897,5,6,4,7,5.11735974258217
"1607",45,23,5.39261012429334,5,6,4,7,5.03968932756127
"1608",45,24,7.19120279583582,5,6,4,7,5.03018159845635
"1609",45,25,4.78182021871895,5,6,4,7,5.02709899576388
"1610",45,26,6.75940906047129,5,6,4,7,5.0597104150618
"1611",45,27,5.22146584704255,5,6,4,7,4.97120222545434
"1612",45,28,5.66099302492502,5,6,4,7,4.94511068804771
"1613",45,29,5.74106973571667,5,6,4,7,5.02280152613102
"1614",45,30,5.7644337732779,5,6,4,7,5.10418763926777
"1615",45,31,5.81884140966354,5,6,4,7,5.10096209356138
"1616",45,32,3.81677016838735,5,6,4,7,5.05360374118235
"1617",45,33,3.13568225821244,5,6,4,7,5.1258211880324
"1618",45,34,5.45718546382906,5,6,4,7,5.02517736019998
"1619",45,35,2.86539884206499,5,6,4,7,4.97212767165755
"1620",45,36,3.77985070949993,5,6,4,7,4.92288481423534
"1621",46,1,4.24300736968394,5,6,4,7,5.00520693375934
"1622",46,2,5.43770732516,5,6,4,7,5.07969539904764
"1623",46,3,4.5693795825971,5,6,4,7,4.76902088201743
"1624",46,4,5.7476105585257,5,6,4,7,4.99128064901695
"1625",46,5,5.3139541885814,5,6,4,7,5.12769389283022
"1626",46,6,5.10638232911008,5,6,4,7,4.85883361034186
"1627",46,7,6.49858055744418,5,6,4,7,5.13620699515528
"1628",46,8,6.87198836579114,5,6,4,7,4.96211902492941
"1629",46,9,4.73241988615498,5,6,4,7,5.1109425977144
"1630",46,10,5.09259092280148,5,6,4,7,5.23182990199217
"1631",46,11,6.34167996999818,5,6,4,7,5.04138832432661
"1632",46,12,4.84788184971584,5,6,4,7,5.0465148989797
"1633",46,13,4.48353920682172,5,6,4,7,5.12067055144559
"1634",46,14,4.55383090998799,5,6,4,7,5.0964543445724
"1635",46,15,6.17948401359631,5,6,4,7,4.84218997882442
"1636",46,16,4.8632503268228,5,6,4,7,5.12921618249295
"1637",46,17,6.2270936306603,5,6,4,7,5.07679695199766
"1638",46,18,6.36019301478047,5,6,4,7,4.91975519864164
"1639",46,19,4.34456820229763,5,6,4,7,5.11963867831704
"1640",46,20,5.646652023213,5,6,4,7,4.94511617904545
"1641",46,21,4.9284476684517,5,6,4,7,4.68125458937431
"1642",46,22,5.51594135164073,5,6,4,7,5.10141782673535
"1643",46,23,3.06948847656188,5,6,4,7,5.02590144900149
"1644",46,24,5.22416233710721,5,6,4,7,5.04387676522159
"1645",46,25,4.68544420992824,5,6,4,7,4.91932967510356
"1646",46,26,4.51559463282877,5,6,4,7,4.87412905682517
"1647",46,27,4.12268839224762,5,6,4,7,5.01921166230838
"1648",46,28,3.90145996146831,5,6,4,7,5.14024052804815
"1649",46,29,5.44481619522657,5,6,4,7,4.86693095306144
"1650",46,30,5.55186690281528,5,6,4,7,5.00543554273074
"1651",46,31,6.40865727040202,5,6,4,7,4.80840377881372
"1652",46,32,4.0030160408283,5,6,4,7,4.94144836833829
"1653",46,33,4.45256349666785,5,6,4,7,4.96179665161314
"1654",46,34,6.11535620780497,5,6,4,7,4.96752231873615
"1655",46,35,5.91621757250769,5,6,4,7,5.05847163011171
"1656",46,36,6.65976572396753,5,6,4,7,4.98607327542573
"1657",47,1,5.02409382350235,5,6,4,7,5.09637475020413
"1658",47,2,4.29389723324906,5,6,4,7,4.94394780294966
"1659",47,3,4.64080194379155,5,6,4,7,5.06583272113874
"1660",47,4,4.36312161349818,5,6,4,7,4.87016588208424
"1661",47,5,5.26682700309904,5,6,4,7,4.9642679810763
"1662",47,6,4.89378524965625,5,6,4,7,5.14960435125761
"1663",47,7,6.30778879577802,5,6,4,7,5.10264694771041
"1664",47,8,5.2365288962387,5,6,4,7,5.09830919768739
"1665",47,9,5.29048926924925,5,6,4,7,4.9023520855612
"1666",47,10,4.49672719054798,5,6,4,7,4.99812058786475
"1667",47,11,4.19546045774847,5,6,4,7,5.07544413537992
"1668",47,12,6.14807725476937,5,6,4,7,4.96296131677272
"1669",47,13,6.65762522500374,5,6,4,7,4.86239845069509
"1670",47,14,6.28883094139086,5,6,4,7,5.02315319775405
"1671",47,15,5.37524730979925,5,6,4,7,4.99335527656496
"1672",47,16,4.44798497223366,5,6,4,7,4.89917778868866
"1673",47,17,4.05595035732767,5,6,4,7,4.90411518790638
"1674",47,18,5.59418081107129,5,6,4,7,4.90418118625737
"1675",47,19,4.49708177804456,5,6,4,7,5.10477617512433
"1676",47,20,5.14846866048244,5,6,4,7,4.99757113932179
"1677",47,21,4.80722419897618,5,6,4,7,4.95221250074797
"1678",47,22,3.85588377451984,5,6,4,7,4.99702825254018
"1679",47,23,4.38827785418962,5,6,4,7,5.02096654603587
"1680",47,24,3.98074006982128,5,6,4,7,5.09595075749423
"1681",47,25,4.03338643408113,5,6,4,7,5.04366036248081
"1682",47,26,3.09983236980373,5,6,4,7,5.04993665637182
"1683",47,27,4.98118620586734,5,6,4,7,5.08939798301119
"1684",47,28,4.75647079534598,5,6,4,7,5.02573870611315
"1685",47,29,5.59336080871937,5,6,4,7,4.91956684001589
"1686",47,30,5.81234389499416,5,6,4,7,4.89434743458493
"1687",47,31,5.83947173130783,5,6,4,7,4.89646042159226
"1688",47,32,3.24924269310456,5,6,4,7,4.88144396463904
"1689",47,33,4.90286976272782,5,6,4,7,4.94995604882581
"1690",47,34,6.4342330833554,5,6,4,7,4.94750112929246
"1691",47,35,4.18083722064971,5,6,4,7,4.96975670434648
"1692",47,36,3.88940152072655,5,6,4,7,5.04719681323699
"1693",48,1,4.22237027254608,5,6,4,7,5.08790184436541
"1694",48,2,5.73645899454067,5,6,4,7,4.89068980401541
"1695",48,3,6.35740355926342,5,6,4,7,4.97625452698782
"1696",48,4,5.01387953226826,5,6,4,7,4.9508361533214
"1697",48,5,3.49527608144179,5,6,4,7,5.06162846621884
"1698",48,6,5.89302696221904,5,6,4,7,4.975357121569
"1699",48,7,4.56870825697219,5,6,4,7,5.09236238967104
"1700",48,8,5.42222368796163,5,6,4,7,4.92768520631113
"1701",48,9,4.66013636109879,5,6,4,7,5.06344775442989
"1702",48,10,4.50189792367924,5,6,4,7,5.13312848192961
"1703",48,11,3.9698688991381,5,6,4,7,5.09309694834735
"1704",48,12,5.75003593962957,5,6,4,7,5.16085720952703
"1705",48,13,4.41120281615869,5,6,4,7,4.97426325770094
"1706",48,14,6.35648598912442,5,6,4,7,4.93740129550049
"1707",48,15,5.64145068525198,5,6,4,7,4.96948471608773
"1708",48,16,6.1117011939121,5,6,4,7,4.98325131333279
"1709",48,17,4.11459461783603,5,6,4,7,5.09960859022661
"1710",48,18,3.96105868006117,5,6,4,7,5.11859017395374
"1711",48,19,5.98615772599506,5,6,4,7,4.91103238133667
"1712",48,20,4.30131702671516,5,6,4,7,5.00403099017752
"1713",48,21,4.15387132406531,5,6,4,7,4.93585645452264
"1714",48,22,4.58012656365979,5,6,4,7,5.00828127200781
"1715",48,23,5.27452046582026,5,6,4,7,5.23466311084546
"1716",48,24,6.78758802904559,5,6,4,7,4.97206129404016
"1717",48,25,6.086037657499,5,6,4,7,4.72294170360229
"1718",48,26,3.9473343111955,5,6,4,7,5.01536771406862
"1719",48,27,5.28741992081204,5,6,4,7,4.97137988843102
"1720",48,28,6.10617185107018,5,6,4,7,5.03107541183995
"1721",48,29,4.34733630094321,5,6,4,7,4.95950592509807
"1722",48,30,5.82560780161203,5,6,4,7,4.98388800615692
"1723",48,31,5.74995341887089,5,6,4,7,5.06939845725211
"1724",48,32,5.23015233094846,5,6,4,7,5.12701470235246
"1725",48,33,6.69841725573109,5,6,4,7,5.07657141658983
"1726",48,34,5.31585637052521,5,6,4,7,4.90345481373514
"1727",48,35,3.12588942481244,5,6,4,7,4.72148897113982
"1728",48,36,5.60629472927695,5,6,4,7,4.99196343631296
"1729",49,1,3.2535453861962,5,6,4,7,5.01644403674706
"1730",49,2,6.38554382026751,5,6,4,7,4.98840527993772
"1731",49,3,5.30020769891783,5,6,4,7,4.96517899316929
"1732",49,4,4.92851439659988,5,6,4,7,4.9710007904283
"1733",49,5,5.94139669947287,5,6,4,7,4.88609350665387
"1734",49,6,5.19963042110115,5,6,4,7,4.99956275243959
"1735",49,7,4.73231059003018,5,6,4,7,5.09042080255174
"1736",49,8,3.82222600775686,5,6,4,7,5.0082714452327
"1737",49,9,4.6272561651953,5,6,4,7,5.06781399827528
"1738",49,10,2.24249632351275,5,6,4,7,5.00155101628005
"1739",49,11,5.83472708270125,5,6,4,7,4.87833820993718
"1740",49,12,6.27093429353639,5,6,4,7,4.95626289303937
"1741",49,13,3.42884805996907,5,6,4,7,5.08265885552887
"1742",49,14,5.38354479515748,5,6,4,7,5.09676825151838
"1743",49,15,4.61657703649818,5,6,4,7,4.9629925794186
"1744",49,16,4.256008462996,5,6,4,7,5.13666730454223
"1745",49,17,5.04338014272544,5,6,4,7,4.94848533051081
"1746",49,18,5.5024241087701,5,6,4,7,5.00013404561543
"1747",49,19,5.89344963374312,5,6,4,7,5.02202040274698
"1748",49,20,5.52417828549384,5,6,4,7,4.98636391747861
"1749",49,21,4.95592172620799,5,6,4,7,4.82529016905228
"1750",49,22,5.06716023515053,5,6,4,7,4.98353611112813
"1751",49,23,4.0095133031847,5,6,4,7,5.25975977232669
"1752",49,24,3.55033020499934,5,6,4,7,4.94949361427188
"1753",49,25,5.44601119611184,5,6,4,7,5.02517938679324
"1754",49,26,5.67871241098932,5,6,4,7,4.9196172454276
"1755",49,27,4.95468829680585,5,6,4,7,4.94554162861921
"1756",49,28,3.52506312967093,5,6,4,7,4.87706011022026
"1757",49,29,5.33115805852087,5,6,4,7,5.1184772091683
"1758",49,30,3.13690110582495,5,6,4,7,4.8588276776753
"1759",49,31,5.63985272638027,5,6,4,7,4.9955098925036
"1760",49,32,4.47610772090304,5,6,4,7,4.94781856766318
"1761",49,33,4.50298321193597,5,6,4,7,4.92311085086287
"1762",49,34,4.6104558517579,5,6,4,7,4.78250896206366
"1763",49,35,4.92214485333958,5,6,4,7,4.89721589613691
"1764",49,36,4.09495068725608,5,6,4,7,4.99049101555637
"1765",50,1,4.43636428381462,5,6,4,7,5.11556479793036
"1766",50,2,5.41581373141343,5,6,4,7,4.81123450493998
"1767",50,3,4.07153165308831,5,6,4,7,4.89060526087092
"1768",50,4,3.56510570944516,5,6,4,7,5.23505120162667
"1769",50,5,3.58865037736368,5,6,4,7,5.01332687520398
"1770",50,6,4.86777675813806,5,6,4,7,5.01284789131305
"1771",50,7,3.27182316106399,5,6,4,7,5.11266378655287
"1772",50,8,4.96103590750485,5,6,4,7,5.02007478328184
"1773",50,9,5.53987570114586,5,6,4,7,4.99019622597609
"1774",50,10,5.62167748772987,5,6,4,7,5.08236066027594
"1775",50,11,5.36504349216978,5,6,4,7,5.0794402047777
"1776",50,12,4.40951031672646,5,6,4,7,5.05320460928473
"1777",50,13,4.85209768914899,5,6,4,7,4.99352426964371
"1778",50,14,3.98313422754883,5,6,4,7,5.04746501674183
"1779",50,15,5.32550847053391,5,6,4,7,5.03750234634115
"1780",50,16,5.80450056908247,5,6,4,7,4.96271559411841
"1781",50,17,5.87871148507798,5,6,4,7,5.08168305935784
"1782",50,18,3.74148892439814,5,6,4,7,5.03598667380877
"1783",50,19,4.73927949197711,5,6,4,7,4.91845985298417
"1784",50,20,4.02364407683705,5,6,4,7,5.1689790662313
"1785",50,21,4.42629363533097,5,6,4,7,4.93770514380401
"1786",50,22,5.01675019065413,5,6,4,7,4.99643929509055
"1787",50,23,5.5422226622676,5,6,4,7,5.03438363505978
"1788",50,24,5.03451495940918,5,6,4,7,5.0553457736275
"1789",50,25,5.57725404685685,5,6,4,7,5.11693659508356
"1790",50,26,5.61539935403684,5,6,4,7,4.92036237642129
"1791",50,27,4.24041378396833,5,6,4,7,5.05242156327062
"1792",50,28,5.40228820327937,5,6,4,7,4.9848513216795
"1793",50,29,5.42755018983789,5,6,4,7,5.03179265241687
"1794",50,30,3.0813278645123,5,6,4,7,5.08683192205971
"1795",50,31,4.94411928661377,5,6,4,7,4.95987914124453
"1796",50,32,3.99784654856518,5,6,4,7,5.17635582714787
"1797",50,33,3.64017797879367,5,6,4,7,5.03607515656568
"1798",50,34,6.07302490045147,5,6,4,7,5.1625865787737
"1799",50,35,4.82204674150563,5,6,4,7,5.00779305197027
"1800",50,36,4.73191673430266,5,6,4,7,4.97616250241056
"1801",51,1,5.9397577074655,5,6,4,7,5.05468131927484
"1802",51,2,6.85226494904152,5,6,4,7,4.9630477760719
"1803",51,3,5.99049299131575,5,6,4,7,4.95461398655713
"1804",51,4,3.89109046505431,5,6,4,7,4.56972185636231
"1805",51,5,5.08272168806654,5,6,4,7,4.9199658910402
"1806",51,6,4.66743509064447,5,6,4,7,4.97387998189628
"1807",51,7,5.33496636727089,5,6,4,7,4.86517953877631
"1808",51,8,5.23870734891692,5,6,4,7,4.91937725205742
"1809",51,9,4.51777577205192,5,6,4,7,4.80122055121051
"1810",51,10,4.174153151475,5,6,4,7,4.90609927715115
"1811",51,11,3.42473816716514,5,6,4,7,5.10470556526511
"1812",51,12,4.93504324282211,5,6,4,7,5.08462479286732
"1813",51,13,3.56906242152957,5,6,4,7,5.03742017753236
"1814",51,14,5.64134378370092,5,6,4,7,4.96163906897705
"1815",51,15,4.21122063712282,5,6,4,7,5.02267820321558
"1816",51,16,6.53530414725821,5,6,4,7,5.05448121556141
"1817",51,17,4.94777415270608,5,6,4,7,5.05076837697964
"1818",51,18,3.85908997190068,5,6,4,7,4.80479914212203
"1819",51,19,4.95908240593509,5,6,4,7,4.93118403338533
"1820",51,20,5.94192828832355,5,6,4,7,4.97201149064289
"1821",51,21,4.60909641400588,5,6,4,7,4.94642954653222
"1822",51,22,5.80511332206582,5,6,4,7,5.0363376818519
"1823",51,23,5.34172225594716,5,6,4,7,5.02901521116681
"1824",51,24,4.52264060369455,5,6,4,7,4.96895735348806
"1825",51,25,4.75015570102884,5,6,4,7,4.94817752384266
"1826",51,26,5.19906786226003,5,6,4,7,4.87583902911643
"1827",51,27,4.048258939703,5,6,4,7,4.95595775095701
"1828",51,28,2.98074385930063,5,6,4,7,4.93596298248281
"1829",51,29,5.75075320323127,5,6,4,7,5.08726018109324
"1830",51,30,5.43580877534668,5,6,4,7,4.9135342693276
"1831",51,31,4.3256644422045,5,6,4,7,4.9775591606744
"1832",51,32,5.41100227820106,5,6,4,7,4.92882060226727
"1833",51,33,6.20837000886014,5,6,4,7,5.11134026453784
"1834",51,34,4.0806373390637,5,6,4,7,4.98649461233584
"1835",51,35,5.79144846465034,5,6,4,7,5.07917344702596
"1836",51,36,4.79207742618892,5,6,4,7,4.96616760482641
"1837",52,1,5.84700162538178,5,6,4,7,5.03672923679977
"1838",52,2,4.22250804561428,5,6,4,7,5.10107992131118
"1839",52,3,5.86156113454691,5,6,4,7,5.099103678401
"1840",52,4,5.89080585342784,5,6,4,7,4.94135244687304
"1841",52,5,3.09865753084614,5,6,4,7,5.07158786128451
"1842",52,6,4.52260903577193,5,6,4,7,4.92435994634938
"1843",52,7,5.36965516128767,5,6,4,7,4.86058294220265
"1844",52,8,4.60394364733983,5,6,4,7,4.79888570760046
"1845",52,9,2.54827993124507,5,6,4,7,4.97244364166307
"1846",52,10,4.32443971387906,5,6,4,7,4.94616911070943
"1847",52,11,4.74612310514065,5,6,4,7,4.8183020751736
"1848",52,12,2.45290940066378,5,6,4,7,5.05282141179511
"1849",52,13,4.68636724938258,5,6,4,7,4.92401421156255
"1850",52,14,4.06768102030184,5,6,4,7,4.87547481181022
"1851",52,15,4.41522418003357,5,6,4,7,5.19880787195562
"1852",52,16,5.15120895654997,5,6,4,7,5.0332359628689
